[0.019s][info][class,load] opened: /home/loco/.asdf/installs/java/graalvm-22.1.0+java11/lib/modules
[59.191s][info][class,load] org.glassfish.jersey.internal.util.collection.Cache source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.193s][info][class,load] jdk.internal.reflect.GeneratedConstructorAccessor101 source: __JVM_DefineClass__
[59.195s][info][class,load] org.jvnet.hk2.annotations.Optional source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.195s][info][class,load] org.glassfish.hk2.api.Self source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.195s][info][class,load] org.glassfish.hk2.api.Unqualified source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.204s][info][class,load] org.glassfish.jersey.internal.util.collection.Cache$CycleHandler source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.204s][info][class,load] org.glassfish.jersey.internal.util.collection.Cache$$Lambda$881/0x0000000840b6ec40 source: org.glassfish.jersey.internal.util.collection.Cache
[59.207s][info][class,load] org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$$Lambda$882/0x0000000840b6e040 source: org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl
[59.209s][info][class,load] org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$3 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.210s][info][class,load] org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$$Lambda$883/0x0000000840b6e440 source: org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl
[59.212s][info][class,load] org.glassfish.hk2.utilities.reflection.ReflectionHelper$3 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.220s][info][class,load] org.glassfish.jersey.internal.inject.Bindings source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.222s][info][class,load] org.glassfish.jersey.internal.inject.Binding source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.222s][info][class,load] org.glassfish.jersey.internal.inject.InstanceBinding source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.224s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.225s][info][class,load] org.glassfish.jersey.internal.inject.SupplierClassBinding source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.226s][info][class,load] org.glassfish.jersey.internal.inject.SupplierInstanceBinding source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.227s][info][class,load] org.glassfish.jersey.internal.inject.ClassBinding source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.228s][info][class,load] org.glassfish.jersey.internal.Version source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.238s][info][class,load] org.glassfish.jersey.server.internal.LocalizationMessages source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.244s][info][class,load] org.glassfish.jersey.server.internal.LocalizationMessages$BundleSupplier source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.256s][info][class,load] org.glassfish.jersey.server.ServerBinder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.257s][info][class,load] org.glassfish.jersey.internal.inject.CompositeBinder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.258s][info][class,load] org.glassfish.jersey.internal.inject.AbstractBinder$$Lambda$884/0x0000000840b6d840 source: org.glassfish.jersey.internal.inject.AbstractBinder
[59.260s][info][class,load] org.glassfish.jersey.internal.inject.AbstractBinder$$Lambda$885/0x0000000840b6dc40 source: org.glassfish.jersey.internal.inject.AbstractBinder
[59.262s][info][class,load] org.glassfish.jersey.internal.inject.AbstractBinder$$Lambda$886/0x0000000840b6d040 source: org.glassfish.jersey.internal.inject.AbstractBinder
[59.264s][info][class,load] org.glassfish.jersey.server.internal.MappableExceptionWrapperInterceptor$Binder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.265s][info][class,load] org.glassfish.jersey.server.internal.monitoring.MonitoringContainerListener$Binder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.266s][info][class,load] org.glassfish.jersey.server.ChunkedResponseWriter source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.267s][info][class,load] org.glassfish.jersey.server.internal.JsonWithPaddingInterceptor source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.267s][info][class,load] org.glassfish.jersey.server.internal.MappableExceptionWrapperInterceptor source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.268s][info][class,load] org.glassfish.jersey.server.internal.monitoring.MonitoringContainerListener source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.268s][info][class,load] io.harness.queue.QueueConsumer$Filter source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.269s][info][class,load] io.harness.mongo.queue.NGMongoQueueConsumer$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.269s][info][class,load] org.glassfish.jersey.internal.inject.ReferencingFactory source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.269s][info][class,load] org.glassfish.jersey.servlet.WebComponent$HttpServletRequestReferencingFactory source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.270s][info][class,load] org.glassfish.jersey.internal.inject.ReferencingFactory$EmptyReferenceFactory source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.275s][info][class,load] org.glassfish.jersey.servlet.WebComponent$HttpServletResponseReferencingFactory source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.279s][info][class,load] org.glassfish.jersey.servlet.WebComponent$WebComponentBinder$$Lambda$887/0x0000000840b6d440 source: org.glassfish.jersey.servlet.WebComponent$WebComponentBinder
[59.282s][info][class,load] org.glassfish.jersey.servlet.WebConfig$ConfigType source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.284s][info][class,load] org.glassfish.jersey.servlet.WebComponent$WebComponentBinder$$Lambda$888/0x0000000840b6c840 source: org.glassfish.jersey.servlet.WebComponent$WebComponentBinder
[59.286s][info][class,load] org.glassfish.jersey.servlet.WebComponent$WebComponentBinder$$Lambda$889/0x0000000840b6cc40 source: org.glassfish.jersey.servlet.WebComponent$WebComponentBinder
[59.289s][info][class,load] org.glassfish.jersey.internal.ServiceFinderBinder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.289s][info][class,load] org.glassfish.jersey.servlet.spi.AsyncContextDelegateProvider source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.290s][info][class,load] org.glassfish.jersey.servlet.spi.FilterUrlMappingsProvider source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.292s][info][class,load] org.glassfish.jersey.CommonProperties source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.294s][info][class,load] org.glassfish.jersey.internal.ServiceFinder$LazyClassIterator source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.304s][info][class,load] org.glassfish.jersey.servlet.async.AsyncContextDelegateProviderImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.320s][info][class,load] org.glassfish.jersey.servlet.init.FilterUrlMappingsProviderImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.322s][info][class,load] org.glassfish.jersey.internal.inject.PerLookup source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.322s][info][class,load] org.glassfish.jersey.internal.inject.PerThread source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.323s][info][class,load] org.glassfish.jersey.internal.inject.InjectionResolverBinding source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.324s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper$$Lambda$890/0x0000000840ba8040 source: org.glassfish.jersey.inject.hk2.Hk2Helper
[59.326s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.327s][info][class,load] org.glassfish.jersey.internal.inject.DisposableSupplier source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.329s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000840ba8440 source: java.lang.invoke.LambdaForm
[59.330s][info][class,load] org.springframework.data.mongodb.core.MongoTemplate$$Lambda$891/0x0000000840ba8840 source: org.springframework.data.mongodb.core.MongoTemplate
[59.330s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper$$Lambda$892/0x0000000840ba8c40 source: org.glassfish.jersey.inject.hk2.Hk2Helper
[59.334s][info][class,load] org.springframework.data.mongodb.core.MongoTemplate$$Lambda$893/0x0000000840ba9040 source: org.springframework.data.mongodb.core.MongoTemplate
[59.334s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper$$Lambda$894/0x0000000840ba9440 source: org.glassfish.jersey.inject.hk2.Hk2Helper
[59.338s][info][class,load] org.springframework.data.mongodb.core.MongoTemplate$$Lambda$895/0x0000000840ba9840 source: org.springframework.data.mongodb.core.MongoTemplate
[59.338s][info][class,load] org.glassfish.jersey.inject.hk2.SupplierFactoryBridge source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.346s][info][class,load] org.springframework.data.mongodb.core.convert.QueryMapper$Keyword source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.351s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper$$Lambda$896/0x0000000840ba9c40 source: org.glassfish.jersey.inject.hk2.Hk2Helper
[59.353s][info][class,load] org.springframework.transaction.support.TransactionSynchronizationUtils source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.355s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper$$Lambda$897/0x0000000840baa040 source: org.glassfish.jersey.inject.hk2.Hk2Helper
[59.358s][info][class,load] org.springframework.core.InfrastructureProxy source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.359s][info][class,load] org.springframework.transaction.support.TransactionSynchronizationUtils$ScopedProxyUnwrapper source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.362s][info][class,load] org.springframework.data.mongodb.core.MongoTemplate$$Lambda$898/0x0000000840baa440 source: org.springframework.data.mongodb.core.MongoTemplate
[59.365s][info][class,load] com.mongodb.internal.client.model.CountStrategy source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.367s][info][class,load] org.glassfish.hk2.utilities.FactoryDescriptorsImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.368s][info][class,load] com.mongodb.operation.CountOperation source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.369s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper$$Lambda$899/0x0000000840baa840 source: org.glassfish.jersey.inject.hk2.Hk2Helper
[59.370s][info][class,load] com.mongodb.operation.CountOperation$4 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.371s][info][class,load] com.mongodb.operation.CountOperation$2 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.378s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper$$Lambda$900/0x0000000840baac40 source: org.glassfish.jersey.inject.hk2.Hk2Helper
[59.380s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2Helper$$Lambda$901/0x0000000840bab040 source: org.glassfish.jersey.inject.hk2.Hk2Helper
[59.384s][info][class,load] org.springframework.data.domain.Sort$$Lambda$902/0x0000000840bab440 source: org.springframework.data.domain.Sort
[59.386s][info][class,load] org.glassfish.jersey.inject.hk2.InstanceSupplierFactoryBridge source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
